time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
308.9540,0.582,0.22,9.96,-0.55,0.23,0.1,-0.711,0.138,10.173,-55.59,-99.12,-0.69,-3.26,1.11,-16.966,-3.646,-4.63,-15.138,-0.351,-5.617,3.646,0.127,0.0,-1.73,1.857,1.0,4.63,0.35,-0.0,-0.97,1.32,0.283,0.171,6.066,6.069,5.814
308.9540,0.582,0.22,9.96,-0.55,0.23,0.1,-0.711,0.138,10.173,-55.59,-99.12,-0.69,-3.26,1.11,-16.966,-3.646,-4.63,-15.138,-0.351,-5.617,3.646,0.127,0.0,-1.73,1.857,1.0,4.63,0.35,-0.0,-0.97,1.32,0.283,0.171,6.066,6.069,5.814
308.9540,0.582,0.22,9.96,-0.55,0.23,0.1,-0.711,0.138,10.173,-55.59,-99.12,-0.69,-3.26,1.11,-16.966,-3.646,-4.63,-15.138,-0.351,-5.617,3.646,0.127,0.0,-1.73,1.857,1.0,4.63,0.35,-0.0,-0.97,1.32,0.283,0.171,6.066,6.069,5.814
309.0613,0.591,0.136,9.881,-0.51,0.22,-0.04,0.676,-0.654,10.039,-0.06,0.17,0.04,-3.258,1.095,-16.971,-4.382,-4.839,-15.201,-1.087,-5.813,4.382,0.153,0.0,0.003,0.15,1.0,4.839,0.36,-0.0,-0.001,0.361,0.188,0.079,6.035,6.069,5.814
309.0613,0.591,0.136,9.881,-0.51,0.22,-0.04,0.676,-0.654,10.039,-0.06,0.17,0.04,-3.258,1.095,-16.971,-4.382,-4.839,-15.201,-1.087,-5.813,4.382,0.153,0.0,0.003,0.15,1.0,4.839,0.36,-0.0,-0.001,0.361,0.188,0.081,6.042,6.069,5.814
309.0613,0.591,0.136,9.881,-0.51,0.22,-0.04,0.676,-0.654,10.039,-0.06,0.17,0.04,-3.258,1.095,-16.971,-4.382,-4.839,-15.201,-1.087,-5.813,4.382,0.153,0.0,0.003,0.15,1.0,4.839,0.36,-0.0,-0.001,0.361,0.188,0.081,6.042,6.069,5.814
309.0613,0.591,0.136,9.881,-0.51,0.22,-0.04,0.676,-0.654,10.039,-0.06,0.17,0.04,-3.258,1.095,-16.971,-4.382,-4.839,-15.201,-1.087,-5.813,4.382,0.153,0.0,0.003,0.15,1.0,4.839,0.36,-0.0,-0.001,0.361,0.188,0.081,6.042,6.069,5.814
309.1582,0.553,0.235,10.005,-0.06,-0.05,-0.2,0.7,-0.627,10.026,-0.02,0.07,0.01,-3.255,1.112,-16.979,-4.329,-4.69,-15.407,-1.042,-5.693,4.329,0.151,-0.0,0.001,0.15,1.0,4.69,0.355,-0.0,-0.0,0.355,0.187,0.087,6.057,6.069,5.814
309.1790,0.599,0.204,10.036,-0.53,0.37,-0.17,0.682,-0.651,10.082,0.03,0.05,0.03,-3.253,1.107,-16.982,-4.315,-4.647,-15.47,-1.03,-5.649,4.315,0.151,0.0,0.001,0.15,1.0,4.647,0.353,-0.0,0.0,0.353,0.187,0.088,6.062,6.069,5.814
309.1790,0.599,0.204,10.036,-0.53,0.37,-0.17,0.682,-0.651,10.082,0.03,0.05,0.03,-3.253,1.107,-16.982,-4.315,-4.647,-15.47,-1.03,-5.649,4.315,0.151,0.0,0.001,0.15,1.0,4.647,0.353,-0.0,0.0,0.353,0.187,0.088,6.062,6.069,5.814
309.1790,0.599,0.204,10.036,-0.53,0.37,-0.17,0.682,-0.651,10.082,0.03,0.05,0.03,-3.253,1.107,-16.982,-4.315,-4.647,-15.47,-1.03,-5.649,4.315,0.151,0.0,0.001,0.15,1.0,4.647,0.353,-0.0,0.0,0.353,0.187,0.088,6.062,6.069,5.814
309.2917,0.596,0.108,9.553,0.82,-0.73,-0.08,0.654,-0.569,9.746,0.04,0.01,-0.03,-3.244,1.13,-16.993,-4.25,-4.488,-15.699,-0.978,-5.526,4.25,0.148,-0.0,0.0,0.148,1.0,4.488,0.348,0.0,0.001,0.347,0.187,0.095,6.078,6.069,5.814
309.2917,0.596,0.108,9.553,0.82,-0.73,-0.08,0.654,-0.569,9.746,0.04,0.01,-0.03,-3.244,1.13,-16.993,-4.25,-4.488,-15.699,-0.978,-5.526,4.25,0.148,-0.0,0.0,0.148,1.0,4.488,0.348,0.0,0.001,0.347,0.187,0.095,6.078,6.069,5.814
309.2917,0.596,0.108,9.553,0.82,-0.73,-0.08,0.654,-0.569,9.746,0.04,0.01,-0.03,-3.244,1.13,-16.993,-4.25,-4.488,-15.699,-0.978,-5.526,4.25,0.148,-0.0,0.0,0.148,1.0,4.488,0.348,0.0,0.001,0.347,0.187,0.095,6.078,6.069,5.814
309.2917,0.596,0.108,9.553,0.82,-0.73,-0.08,0.654,-0.569,9.746,0.04,0.01,-0.03,-3.244,1.13,-16.993,-4.25,-4.488,-15.699,-0.978,-5.526,4.25,0.148,-0.0,0.0,0.148,1.0,4.488,0.348,0.0,0.001,0.347,0.187,0.095,6.078,6.069,5.814
309.3825,0.634,0.156,9.835,-1.76,0.73,0.14,0.685,-0.634,10.004,-0.03,0.1,0.07,-3.244,1.117,-16.993,-4.211,-4.381,-15.848,-0.942,-5.415,4.211,0.147,0.0,0.002,0.145,1.0,4.381,0.344,-0.0,-0.0,0.344,0.187,0.099,6.091,6.069,5.814
309.4156,0.596,0.211,10.135,-0.35,0.68,-0.19,0.64,-0.661,10.168,0.0,0.05,-0.06,-3.236,1.103,-16.995,-4.192,-4.355,-15.894,-0.932,-5.377,4.192,0.146,0.0,0.001,0.146,1.0,4.355,0.343,-0.0,0.0,0.343,0.187,0.1,6.096,6.069,5.814
309.4156,0.596,0.211,10.135,-0.35,0.68,-0.19,0.64,-0.661,10.168,0.0,0.05,-0.06,-3.236,1.103,-16.995,-4.192,-4.355,-15.894,-0.932,-5.377,4.192,0.146,0.0,0.001,0.146,1.0,4.355,0.343,-0.0,0.0,0.343,0.187,0.1,6.096,6.069,5.814
309.4156,0.596,0.211,10.135,-0.35,0.68,-0.19,0.64,-0.661,10.168,0.0,0.05,-0.06,-3.236,1.103,-16.995,-4.192,-4.355,-15.894,-0.932,-5.377,4.192,0.146,0.0,0.001,0.146,1.0,4.355,0.343,-0.0,0.0,0.343,0.187,0.1,6.096,6.069,5.814
309.5005,0.551,0.199,10.166,1.05,-0.37,-0.23,0.704,-0.652,10.116,0.05,-0.05,-0.04,-3.214,1.092,-16.996,-4.163,-4.266,-16.019,-0.927,-5.285,4.163,0.145,-0.0,-0.001,0.146,1.0,4.266,0.34,0.0,0.001,0.339,0.186,0.101,6.107,6.069,5.814
309.5288,0.579,0.175,9.912,-1.54,0.68,0.14,0.685,-0.639,10.008,-0.02,0.03,0.05,-3.207,1.078,-16.994,-4.148,-4.244,-16.056,-0.921,-5.252,4.163,0.145,-0.0,-0.001,0.146,1.0,4.266,0.34,0.0,0.001,0.339,0.186,0.101,6.107,6.069,5.814
309.5288,0.579,0.175,9.912,-1.54,0.68,0.14,0.685,-0.639,10.008,-0.02,0.03,0.05,-3.207,1.078,-16.994,-4.148,-4.244,-16.056,-0.921,-5.252,4.163,0.145,-0.0,-0.001,0.146,1.0,4.266,0.34,0.0,0.001,0.339,0.186,0.101,6.107,6.069,5.814
309.5919,0.57,0.141,10.013,0.17,-0.1,-0.14,0.679,-0.619,10.014,-0.03,-0.05,0.02,-3.218,1.086,-16.997,-4.129,-4.186,-16.129,-0.892,-5.205,4.129,0.144,-0.0,-0.001,0.145,1.0,4.186,0.337,0.0,-0.0,0.338,0.186,0.105,6.117,6.069,5.814
309.6397,0.613,0.158,10.125,1.19,-0.88,-0.16,0.675,-0.633,10.133,-0.03,-0.0,0.0,-3.218,1.087,-17.0,-4.119,-4.162,-16.164,-0.882,-5.184,4.119,0.144,0.0,0.002,0.142,1.0,4.162,0.337,-0.0,-0.001,0.337,0.186,0.106,6.119,6.069,5.814
309.6397,0.613,0.158,10.125,1.19,-0.88,-0.16,0.675,-0.633,10.133,-0.03,-0.0,0.0,-3.218,1.087,-17.0,-4.119,-4.162,-16.164,-0.882,-5.184,4.119,0.144,0.0,0.002,0.142,1.0,4.162,0.337,-0.0,-0.001,0.337,0.186,0.106,6.119,6.069,5.814
309.6397,0.613,0.158,10.125,1.19,-0.88,-0.16,0.675,-0.633,10.133,-0.03,-0.0,0.0,-3.218,1.087,-17.0,-4.119,-4.162,-16.164,-0.882,-5.184,4.119,0.144,0.0,0.002,0.142,1.0,4.162,0.337,-0.0,-0.001,0.337,0.186,0.106,6.119,6.069,5.814
309.7268,0.589,0.201,9.929,0.76,-0.59,-0.05,0.685,-0.596,10.033,0.0,-0.08,-0.04,-3.237,1.094,-17.009,-4.079,-4.067,-16.29,-0.826,-5.104,4.084,0.143,0.0,-0.0,0.143,1.0,4.091,0.334,-0.0,-0.001,0.335,0.186,0.111,6.128,6.069,5.814
309.7268,0.589,0.201,9.929,0.76,-0.59,-0.05,0.685,-0.596,10.033,0.0,-0.08,-0.04,-3.237,1.094,-17.009,-4.079,-4.067,-16.29,-0.826,-5.104,4.079,0.142,-0.0,-0.001,0.144,1.0,4.067,0.334,0.0,0.0,0.334,0.186,0.113,6.129,6.069,5.814
309.7268,0.589,0.201,9.929,0.76,-0.59,-0.05,0.685,-0.596,10.033,0.0,-0.08,-0.04,-3.237,1.094,-17.009,-4.079,-4.067,-16.29,-0.826,-5.104,4.079,0.142,-0.0,-0.001,0.144,1.0,4.067,0.334,0.0,0.0,0.334,0.186,0.113,6.129,6.069,5.814
309.7268,0.589,0.201,9.929,0.76,-0.59,-0.05,0.685,-0.596,10.033,0.0,-0.08,-0.04,-3.237,1.094,-17.009,-4.079,-4.067,-16.29,-0.826,-5.104,4.079,0.142,-0.0,-0.001,0.144,1.0,4.067,0.334,0.0,0.0,0.334,0.186,0.113,6.129,6.069,5.814
309.8168,0.572,0.175,9.972,-0.38,0.39,-0.06,0.688,-0.666,9.947,-0.01,-0.11,0.03,-3.243,1.078,-17.013,-4.062,-4.024,-16.37,-0.803,-5.048,4.062,0.142,0.0,-0.002,0.144,1.0,4.024,0.333,-0.0,-0.0,0.333,0.186,0.116,6.136,6.069,5.814
309.8168,0.572,0.175,9.972,-0.38,0.39,-0.06,0.688,-0.666,9.947,-0.01,-0.11,0.03,-3.243,1.078,-17.013,-4.062,-4.024,-16.37,-0.803,-5.048,4.062,0.142,0.0,-0.002,0.144,1.0,4.024,0.333,-0.0,-0.0,0.333,0.186,0.116,6.136,6.069,5.814
309.8168,0.572,0.175,9.972,-0.38,0.39,-0.06,0.688,-0.666,9.947,-0.01,-0.11,0.03,-3.243,1.078,-17.013,-4.062,-4.024,-16.37,-0.803,-5.048,4.062,0.142,0.0,-0.002,0.144,1.0,4.024,0.333,-0.0,-0.0,0.333,0.186,0.116,6.136,6.069,5.814
309.8999,0.522,0.201,10.099,-0.4,0.36,-0.14,0.667,-0.662,10.05,-0.04,0.03,-0.03,-3.241,1.104,-17.022,-4.039,-3.972,-16.443,-0.784,-5.026,4.039,0.141,0.0,0.001,0.14,1.0,3.972,0.331,-0.0,-0.001,0.332,0.187,0.118,6.139,6.069,5.814
309.9321,0.57,0.177,10.027,0.2,-0.28,-0.17,0.661,-0.664,10.042,-0.03,0.03,0.07,-3.242,1.103,-17.024,-4.03,-3.965,-16.464,-0.775,-5.019,4.03,0.141,-0.0,0.001,0.14,1.0,3.965,0.331,0.0,-0.001,0.332,0.187,0.119,6.139,6.069,5.814
309.9321,0.57,0.177,10.027,0.2,-0.28,-0.17,0.661,-0.664,10.042,-0.03,0.03,0.07,-3.242,1.103,-17.024,-4.03,-3.965,-16.464,-0.775,-5.019,4.03,0.141,-0.0,0.001,0.14,1.0,3.965,0.331,0.0,-0.001,0.332,0.187,0.119,6.139,6.069,5.814
309.9321,0.57,0.177,10.027,0.2,-0.28,-0.17,0.661,-0.664,10.042,-0.03,0.03,0.07,-3.242,1.103,-17.024,-4.03,-3.965,-16.464,-0.775,-5.019,4.03,0.141,-0.0,0.001,0.14,1.0,3.965,0.331,0.0,-0.001,0.332,0.187,0.119,6.139,6.069,5.814
310.0247,0.587,0.194,10.068,-1.05,0.91,-0.03,0.655,-0.648,10.111,-0.03,-0.02,0.02,-3.246,1.096,-17.027,-4.017,-3.92,-16.525,-0.759,-4.97,4.017,0.14,0.0,-0.0,0.14,1.0,3.92,0.33,-0.0,-0.001,0.331,0.187,0.121,6.145,6.069,5.814
310.0464,0.555,0.175,9.902,0.07,-0.01,0.08,0.663,-0.655,10.057,0.01,-0.05,0.02,-3.241,1.084,-17.026,-4.01,-3.913,-16.544,-0.758,-4.953,4.01,0.14,-0.0,-0.001,0.141,1.0,3.913,0.33,0.0,0.0,0.33,0.187,0.121,6.147,6.069,5.814
310.0464,0.555,0.175,9.902,0.07,-0.01,0.08,0.663,-0.655,10.057,0.01,-0.05,0.02,-3.241,1.084,-17.026,-4.01,-3.913,-16.544,-0.758,-4.953,4.01,0.14,-0.0,-0.001,0.141,1.0,3.913,0.33,0.0,0.0,0.33,0.187,0.121,6.147,6.069,5.814
310.0464,0.555,0.175,9.902,0.07,-0.01,0.08,0.663,-0.655,10.057,0.01,-0.05,0.02,-3.241,1.084,-17.026,-4.01,-3.913,-16.544,-0.758,-4.953,4.01,0.14,-0.0,-0.001,0.141,1.0,3.913,0.33,0.0,0.0,0.33,0.187,0.121,6.147,6.069,5.814
310.1397,0.522,0.172,9.969,-0.6,0.29,-0.15,0.692,-0.642,10.077,0.03,-0.08,0.05,-3.231,1.1,-17.033,-3.997,-3.876,-16.598,-0.755,-4.935,3.997,0.14,0.0,-0.001,0.141,1.0,3.876,0.329,-0.0,0.0,0.329,0.187,0.122,6.15,6.069,5.814
310.1626,0.599,0.16,10.051,-0.06,-0.08,-0.1,0.664,-0.668,10.07,0.03,0.05,0.03,-3.232,1.095,-17.035,-3.989,-3.871,-16.613,-0.747,-4.925,3.989,0.139,-0.0,0.001,0.138,1.0,3.871,0.329,-0.0,0.0,0.329,0.187,0.123,6.151,6.069,5.814
310.1626,0.599,0.16,10.051,-0.06,-0.08,-0.1,0.664,-0.668,10.07,0.03,0.05,0.03,-3.232,1.095,-17.035,-3.989,-3.871,-16.613,-0.747,-4.925,3.989,0.139,-0.0,0.001,0.138,1.0,3.871,0.329,-0.0,0.0,0.329,0.187,0.123,6.151,6.069,5.814
310.1626,0.599,0.16,10.051,-0.06,-0.08,-0.1,0.664,-0.668,10.07,0.03,0.05,0.03,-3.232,1.095,-17.035,-3.989,-3.871,-16.613,-0.747,-4.925,3.989,0.139,-0.0,0.001,0.138,1.0,3.871,0.329,-0.0,0.0,0.329,0.187,0.123,6.151,6.069,5.814
310.2816,0.575,0.172,10.034,0.08,-0.02,-0.09,0.686,-0.639,10.06,-0.02,-0.02,-0.04,-3.24,1.091,-17.043,-3.965,-3.831,-16.673,-0.716,-4.884,3.965,0.138,-0.0,-0.0,0.139,1.0,3.831,0.329,0.0,-0.0,0.329,0.187,0.127,6.156,6.069,5.814
310.2816,0.575,0.172,10.034,0.08,-0.02,-0.09,0.686,-0.639,10.06,-0.02,-0.02,-0.04,-3.24,1.091,-17.043,-3.965,-3.831,-16.673,-0.716,-4.884,3.965,0.138,-0.0,-0.0,0.139,1.0,3.831,0.329,0.0,-0.0,0.329,0.187,0.127,6.156,6.069,5.814
310.2816,0.575,0.172,10.034,0.08,-0.02,-0.09,0.686,-0.639,10.06,-0.02,-0.02,-0.04,-3.24,1.091,-17.043,-3.965,-3.831,-16.673,-0.716,-4.884,3.965,0.138,-0.0,-0.0,0.139,1.0,3.831,0.329,0.0,-0.0,0.329,0.187,0.127,6.156,6.069,5.814
310.2816,0.575,0.172,10.034,0.08,-0.02,-0.09,0.686,-0.639,10.06,-0.02,-0.02,-0.04,-3.24,1.091,-17.043,-3.965,-3.831,-16.673,-0.716,-4.884,3.965,0.138,-0.0,-0.0,0.139,1.0,3.831,0.329,0.0,-0.0,0.329,0.187,0.127,6.156,6.069,5.814
310.4056,0.565,0.204,10.046,-0.05,0.17,-0.08,0.651,-0.631,10.023,-0.04,0.02,-0.01,-3.256,1.098,-17.048,-3.951,-3.803,-16.712,-0.687,-4.866,3.951,0.138,0.0,0.002,0.136,1.0,3.803,0.328,-0.0,0.0,0.328,0.187,0.13,6.158,6.069,5.814
310.4056,0.565,0.204,10.046,-0.05,0.17,-0.08,0.651,-0.631,10.023,-0.04,0.02,-0.01,-3.255,1.098,-17.051,-3.943,-3.797,-16.724,-0.68,-4.861,3.951,0.138,0.0,0.002,0.136,1.0,3.803,0.328,-0.0,0.0,0.328,0.187,0.13,6.158,6.069,5.814
310.4056,0.565,0.204,10.046,-0.05,0.17,-0.08,0.651,-0.631,10.023,-0.04,0.02,-0.01,-3.255,1.098,-17.051,-3.943,-3.797,-16.724,-0.68,-4.861,3.951,0.138,0.0,0.002,0.136,1.0,3.803,0.328,-0.0,0.0,0.328,0.187,0.13,6.158,6.069,5.814
310.4917,0.591,0.204,10.013,0.03,0.19,-0.05,0.676,-0.627,10.041,0.01,-0.02,-0.03,-3.242,1.096,-17.056,-3.932,-3.775,-16.758,-0.681,-4.837,3.932,0.137,0.0,-0.0,0.138,1.0,3.775,0.328,0.0,0.0,0.328,0.187,0.131,6.161,6.069,5.814
310.5112,0.572,0.223,10.06,-0.18,0.23,-0.11,0.698,-0.631,10.047,-0.05,0.05,0.01,-3.241,1.094,-17.057,-3.927,-3.771,-16.768,-0.679,-4.832,3.927,0.137,0.0,0.001,0.136,1.0,3.771,0.328,-0.0,-0.001,0.329,0.188,0.131,6.162,6.069,5.814
310.5429,0.594,0.215,10.015,0.2,-0.05,-0.02,0.66,-0.638,10.081,-0.05,-0.02,0.11,-3.241,1.094,-17.057,-3.927,-3.771,-16.768,-0.679,-4.832,3.927,0.137,0.0,0.001,0.136,1.0,3.771,0.328,-0.0,-0.001,0.329,0.188,0.131,6.162,6.069,5.814
310.5429,0.594,0.215,10.015,0.2,-0.05,-0.02,0.66,-0.638,10.081,-0.05,-0.02,0.11,-3.241,1.094,-17.057,-3.927,-3.771,-16.768,-0.679,-4.832,3.927,0.137,0.0,0.001,0.136,1.0,3.771,0.328,-0.0,-0.001,0.329,0.188,0.131,6.162,6.069,5.814
310.5429,0.594,0.215,10.015,0.2,-0.05,-0.02,0.66,-0.638,10.081,-0.05,-0.02,0.11,-3.241,1.094,-17.057,-3.927,-3.771,-16.768,-0.679,-4.832,3.927,0.137,0.0,0.001,0.136,1.0,3.771,0.328,-0.0,-0.001,0.329,0.188,0.131,6.162,6.069,5.814
310.6272,0.601,0.18,10.051,-0.26,0.14,0.01,0.678,-0.651,10.05,-0.01,0.01,-0.01,-3.253,1.09,-17.065,-3.912,-3.75,-16.806,-0.652,-4.81,3.916,0.137,-0.0,-0.001,0.137,1.0,3.755,0.328,-0.0,-0.001,0.329,0.188,0.134,6.164,6.069,5.814
310.6272,0.601,0.18,10.051,-0.26,0.14,0.01,0.678,-0.651,10.05,-0.01,0.01,-0.01,-3.253,1.09,-17.065,-3.912,-3.75,-16.806,-0.652,-4.81,3.912,0.137,0.0,0.0,0.136,1.0,3.75,0.328,-0.0,-0.0,0.328,0.188,0.134,6.165,6.069,5.814
310.6272,0.601,0.18,10.051,-0.26,0.14,0.01,0.678,-0.651,10.05,-0.01,0.01,-0.01,-3.253,1.09,-17.065,-3.912,-3.75,-16.806,-0.652,-4.81,3.912,0.137,0.0,0.0,0.136,1.0,3.75,0.328,-0.0,-0.0,0.328,0.188,0.134,6.165,6.069,5.814
310.6669,0.548,0.177,9.996,-0.14,0.16,0.0,0.678,-0.656,10.058,-0.08,-0.02,-0.01,-3.253,1.09,-17.065,-3.912,-3.75,-16.806,-0.652,-4.81,3.912,0.137,0.0,0.0,0.136,1.0,3.75,0.328,-0.0,-0.0,0.328,0.188,0.134,6.165,6.069,5.814
310.7453,0.582,0.22,10.015,0.09,-0.08,-0.14,0.712,-0.634,10.064,-0.03,0.06,0.02,-3.259,1.103,-17.072,-3.903,-3.735,-16.84,-0.637,-4.809,3.903,0.136,-0.0,0.001,0.135,1.0,3.735,0.329,0.0,-0.001,0.329,0.188,0.136,6.165,6.069,5.814
310.7453,0.582,0.22,10.015,0.09,-0.08,-0.14,0.712,-0.634,10.064,-0.03,0.06,0.02,-3.259,1.103,-17.072,-3.903,-3.735,-16.84,-0.637,-4.809,3.903,0.136,-0.0,0.001,0.135,1.0,3.735,0.329,0.0,-0.001,0.329,0.188,0.136,6.165,6.069,5.814
310.7453,0.582,0.22,10.015,0.09,-0.08,-0.14,0.712,-0.634,10.064,-0.03,0.06,0.02,-3.259,1.103,-17.072,-3.903,-3.735,-16.84,-0.637,-4.809,3.903,0.136,-0.0,0.001,0.135,1.0,3.735,0.329,0.0,-0.001,0.329,0.188,0.136,6.165,6.069,5.814
310.7453,0.582,0.22,10.015,0.09,-0.08,-0.14,0.712,-0.634,10.064,-0.03,0.06,0.02,-3.259,1.103,-17.072,-3.903,-3.735,-16.84,-0.637,-4.809,3.903,0.136,-0.0,0.001,0.135,1.0,3.735,0.329,0.0,-0.001,0.329,0.188,0.136,6.165,6.069,5.814
310.7907,0.608,0.213,9.998,-0.4,0.32,-0.05,0.678,-0.64,10.076,0.06,-0.01,0.02,-3.262,1.108,-17.073,-3.905,-3.733,-16.847,-0.636,-4.812,3.905,0.136,0.0,-0.0,0.136,1.0,3.733,0.329,-0.0,0.001,0.328,0.188,0.136,6.165,6.069,5.814
310.8874,0.575,0.208,9.984,-0.09,0.3,0.07,0.694,-0.633,10.057,0.03,-0.01,0.08,-3.262,1.113,-17.078,-3.892,-3.726,-16.869,-0.624,-4.811,3.892,0.136,0.0,-0.0,0.136,1.0,3.726,0.329,-0.0,0.0,0.329,0.188,0.138,6.165,6.069,5.814
310.8874,0.575,0.208,9.984,-0.09,0.3,0.07,0.694,-0.633,10.057,0.03,-0.01,0.08,-3.259,1.116,-17.077,-3.894,-3.723,-16.875,-0.629,-4.812,3.894,0.136,0.0,-0.0,0.136,1.0,3.723,0.329,-0.0,0.0,0.329,0.189,0.137,6.165,6.069,5.814
310.8874,0.575,0.208,9.984,-0.09,0.3,0.07,0.694,-0.633,10.057,0.03,-0.01,0.08,-3.259,1.116,-17.077,-3.894,-3.723,-16.875,-0.629,-4.812,3.894,0.136,0.0,-0.0,0.136,1.0,3.723,0.329,-0.0,0.0,0.329,0.189,0.137,6.165,6.069,5.814
310.8874,0.575,0.208,9.984,-0.09,0.3,0.07,0.694,-0.633,10.057,0.03,-0.01,0.08,-3.259,1.116,-17.077,-3.894,-3.723,-16.875,-0.629,-4.812,3.894,0.136,0.0,-0.0,0.136,1.0,3.723,0.329,-0.0,0.0,0.329,0.189,0.137,6.165,6.069,5.814
311.0060,0.575,0.247,9.929,-0.06,0.07,-0.05,0.672,-0.612,10.041,0.01,0.01,-0.04,-3.253,1.104,-17.082,-3.885,-3.718,-16.893,-0.626,-4.795,3.885,0.136,0.0,-0.0,0.136,1.0,3.718,0.33,-0.0,-0.0,0.33,0.189,0.137,6.167,6.069,5.814
311.0060,0.575,0.247,9.929,-0.06,0.07,-0.05,0.672,-0.612,10.041,0.01,0.01,-0.04,-3.255,1.112,-17.084,-3.881,-3.71,-16.9,-0.621,-4.795,3.881,0.135,0.0,0.0,0.135,1.0,3.71,0.33,-0.0,0.0,0.33,0.189,0.137,6.167,6.069,5.814
311.0060,0.575,0.247,9.929,-0.06,0.07,-0.05,0.672,-0.612,10.041,0.01,0.01,-0.04,-3.255,1.112,-17.084,-3.881,-3.71,-16.9,-0.621,-4.795,3.881,0.135,0.0,0.0,0.135,1.0,3.71,0.33,-0.0,0.0,0.33,0.189,0.137,6.167,6.069,5.814
311.0060,0.575,0.247,9.929,-0.06,0.07,-0.05,0.672,-0.612,10.041,0.01,0.01,-0.04,-3.255,1.112,-17.084,-3.881,-3.71,-16.9,-0.621,-4.795,3.881,0.135,0.0,0.0,0.135,1.0,3.71,0.33,-0.0,0.0,0.33,0.189,0.138,6.167,6.069,5.814
311.1210,0.558,0.201,9.993,-0.19,0.07,-0.12,0.71,-0.617,10.071,-0.04,-0.05,0.05,-3.26,1.113,-17.088,-3.878,-3.696,-16.922,-0.612,-4.784,3.876,0.135,0.0,-0.001,0.137,1.0,3.703,0.33,0.0,0.001,0.33,0.189,0.139,6.167,6.069,5.814
311.1210,0.558,0.201,9.993,-0.19,0.07,-0.12,0.71,-0.617,10.071,-0.04,-0.05,0.05,-3.26,1.113,-17.088,-3.878,-3.696,-16.922,-0.612,-4.784,3.878,0.135,0.0,-0.001,0.136,1.0,3.696,0.33,-0.0,-0.001,0.331,0.189,0.139,6.168,6.069,5.814
311.1210,0.558,0.201,9.993,-0.19,0.07,-0.12,0.71,-0.617,10.071,-0.04,-0.05,0.05,-3.26,1.113,-17.088,-3.878,-3.696,-16.922,-0.612,-4.784,3.878,0.135,0.0,-0.001,0.136,1.0,3.696,0.33,-0.0,-0.001,0.331,0.189,0.139,6.168,6.069,5.814
311.1210,0.558,0.201,9.993,-0.19,0.07,-0.12,0.71,-0.617,10.071,-0.04,-0.05,0.05,-3.26,1.113,-17.088,-3.878,-3.696,-16.922,-0.612,-4.784,3.878,0.135,0.0,-0.001,0.136,1.0,3.696,0.33,-0.0,-0.001,0.331,0.189,0.139,6.168,6.069,5.814
311.2169,0.567,0.192,10.001,-0.27,0.18,-0.13,0.67,-0.625,10.08,0.03,-0.01,-0.01,-3.253,1.103,-17.093,-3.869,-3.689,-16.938,-0.61,-4.767,3.869,0.135,0.0,-0.0,0.135,1.0,3.689,0.331,-0.0,0.001,0.33,0.189,0.139,6.17,6.069,5.814
311.2357,0.584,0.201,10.053,-0.09,0.13,-0.06,0.68,-0.66,10.1,-0.02,0.01,-0.02,-3.253,1.103,-17.093,-3.869,-3.689,-16.938,-0.61,-4.767,3.869,0.135,0.0,-0.0,0.135,1.0,3.689,0.331,-0.0,0.001,0.33,0.189,0.139,6.17,6.069,5.814
311.2357,0.584,0.201,10.053,-0.09,0.13,-0.06,0.68,-0.66,10.1,-0.02,0.01,-0.02,-3.253,1.103,-17.093,-3.869,-3.689,-16.938,-0.61,-4.767,3.869,0.135,0.0,-0.0,0.135,1.0,3.689,0.331,-0.0,0.001,0.33,0.189,0.139,6.17,6.069,5.814
311.3023,0.589,0.225,10.053,-0.12,0.07,-0.12,0.662,-0.615,10.071,0.03,0.1,0.06,-3.255,1.102,-17.097,-3.872,-3.68,-16.951,-0.613,-4.758,3.872,0.135,0.0,0.002,0.133,1.0,3.68,0.331,-0.0,0.0,0.331,0.19,0.139,6.171,6.069,5.814
311.3890,0.579,0.182,9.996,-0.19,0.24,-0.14,0.687,-0.639,10.087,0.03,0.05,-0.02,-3.239,1.092,-17.1,-3.876,-3.678,-16.963,-0.632,-4.747,3.876,0.135,0.0,0.001,0.135,1.0,3.677,0.332,-0.0,0.0,0.331,0.19,0.138,6.173,6.069,5.814
311.3890,0.579,0.182,9.996,-0.19,0.24,-0.14,0.687,-0.639,10.087,0.03,0.05,-0.02,-3.239,1.092,-17.1,-3.876,-3.678,-16.963,-0.632,-4.747,3.876,0.135,0.0,0.001,0.135,1.0,3.677,0.332,-0.0,0.0,0.331,0.19,0.138,6.173,6.069,5.814
