time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
71.4672,-5.818,0.687,8.131,0.67,-0.15,0.19,-0.976,2.073,-9.652,1.77,1.62,1.21,33.777,4.276,2.156,-5.734,11.586,-0.336,-39.41,7.791,5.734,0.285,-0.0,0.028,0.257,0.213,-11.586,-1.891,0.0,-0.031,-1.86,-0.748,3.613,3.48,4.139,3.755
71.4672,-5.818,0.687,8.131,0.67,-0.15,0.19,-0.976,2.073,-9.652,1.77,1.62,1.21,33.777,4.276,2.156,-5.734,11.586,-0.336,-39.41,7.791,5.734,0.285,-0.0,0.028,0.257,0.213,-11.586,-1.891,0.0,-0.031,-1.86,-0.748,3.613,3.48,4.139,3.755
71.5261,-5.861,0.512,8.317,0.43,-4.42,1.88,-0.832,1.887,-9.77,-0.49,3.96,-1.65,33.783,4.291,2.173,-5.69,11.567,-0.346,-39.373,7.774,5.69,0.283,-0.0,0.069,0.214,0.209,-11.567,-1.892,0.0,0.009,-1.9,-0.753,3.606,3.481,4.139,3.755
71.5261,-5.861,0.512,8.317,0.43,-4.42,1.88,-0.832,1.887,-9.77,-0.49,3.96,-1.65,33.783,4.291,2.173,-5.69,11.567,-0.346,-39.373,7.774,5.69,0.283,-0.0,0.069,0.214,0.209,-11.567,-1.892,0.0,0.009,-1.9,-0.753,3.617,3.478,4.139,3.755
71.5559,-5.794,0.175,7.894,0.42,-7.48,6.14,-0.636,1.828,-9.614,2.65,7.18,-2.29,33.714,4.301,2.255,-5.512,11.501,-0.3,-39.131,7.733,5.512,0.277,-0.0,0.125,0.152,0.203,-11.501,-1.89,0.0,-0.046,-1.843,-0.747,3.647,3.473,4.139,3.755
71.6148,-5.61,0.802,8.174,3.39,-7.35,5.51,-1.111,2.053,-9.442,0.01,-3.42,-1.01,33.488,4.54,2.51,-5.406,11.434,-0.16,-38.808,7.449,5.406,0.273,-0.0,-0.06,0.333,0.221,-11.434,-1.888,0.0,-0.0,-1.888,-0.753,3.686,3.439,4.139,3.755
71.6148,-5.61,0.802,8.174,3.39,-7.35,5.51,-1.111,2.053,-9.442,0.01,-3.42,-1.01,33.488,4.54,2.51,-5.406,11.434,-0.16,-38.808,7.449,5.406,0.273,-0.0,-0.06,0.333,0.221,-11.434,-1.888,0.0,-0.0,-1.888,-0.753,3.686,3.439,4.139,3.755
71.6725,-5.76,0.761,8.404,1.53,-7.98,3.02,-0.798,1.901,-9.436,2.65,8.62,-0.21,33.206,4.776,2.696,-4.981,11.343,-0.084,-38.116,7.159,4.981,0.259,-0.0,0.15,0.108,0.198,-11.343,-1.886,0.0,-0.046,-1.84,-0.748,3.771,3.403,4.139,3.755
71.6725,-5.76,0.761,8.404,1.53,-7.98,3.02,-0.798,1.901,-9.436,2.65,8.62,-0.21,33.206,4.776,2.696,-4.981,11.343,-0.084,-38.116,7.159,4.981,0.259,-0.0,0.15,0.108,0.198,-11.343,-1.886,0.0,-0.046,-1.84,-0.748,3.771,3.403,4.139,3.755
71.7230,-5.176,0.898,8.384,-0.5,-9.39,2.89,-0.56,1.86,-9.586,-2.55,6.95,-0.39,32.759,4.943,2.834,-4.723,11.367,-0.107,-37.429,7.1,4.723,0.25,-0.0,0.121,0.128,0.2,-11.367,-1.889,-0.0,0.044,-1.933,-0.76,3.855,3.396,4.139,3.755
71.7230,-5.176,0.898,8.384,-0.5,-9.39,2.89,-0.56,1.86,-9.586,-2.55,6.95,-0.39,32.759,4.943,2.834,-4.723,11.367,-0.107,-37.429,7.1,4.723,0.25,-0.0,0.121,0.128,0.2,-11.367,-1.889,-0.0,0.044,-1.933,-0.76,3.855,3.396,4.139,3.755
71.7535,-5.38,0.613,8.303,-1.19,-8.27,3.1,-0.67,1.883,-9.487,-2.16,8.51,-1.96,32.567,4.952,2.886,-4.483,11.397,-0.04,-36.999,7.124,4.483,0.241,-0.0,0.149,0.093,0.197,-11.397,-1.891,-0.0,0.038,-1.928,-0.76,3.907,3.399,4.139,3.755
71.8140,-5.155,0.591,8.145,1.46,-6.85,2.65,-0.79,1.949,-9.279,1.57,6.9,1.35,32.2,4.969,2.976,-4.201,11.388,0.031,-36.358,7.122,4.201,0.231,-0.0,0.12,0.111,0.199,-11.388,-1.892,0.0,-0.027,-1.864,-0.753,3.986,3.399,4.139,3.755
71.8140,-5.155,0.591,8.145,1.46,-6.85,2.65,-0.79,1.949,-9.279,1.57,6.9,1.35,32.2,4.969,2.976,-4.201,11.388,0.031,-36.358,7.122,4.201,0.231,-0.0,0.12,0.111,0.199,-11.388,-1.892,0.0,-0.027,-1.864,-0.753,3.986,3.399,4.139,3.755
71.8750,-5.14,1.039,8.495,-0.34,-0.28,-3.3,-0.546,2.03,-9.592,-3.19,-5.9,3.09,32.004,5.088,2.975,-4.268,11.461,-0.039,-36.235,7.09,4.268,0.234,-0.0,-0.103,0.337,0.221,-11.461,-1.897,-0.0,0.056,-1.952,-0.764,4.003,3.387,4.139,3.755
71.8750,-5.14,1.039,8.495,-0.34,-0.28,-3.3,-0.546,2.03,-9.592,-3.19,-5.9,3.09,32.004,5.088,2.975,-4.268,11.461,-0.039,-36.235,7.09,4.268,0.234,-0.0,-0.103,0.337,0.221,-11.461,-1.897,-0.0,0.056,-1.952,-0.764,4.001,3.395,4.139,3.755
71.9290,-5.179,0.754,8.133,-1.69,-3.39,-3.55,-0.509,1.962,-9.748,0.29,4.8,2.33,31.983,4.963,2.813,-4.135,11.492,-0.151,-36.079,7.25,4.135,0.229,-0.0,0.084,0.145,0.202,-11.492,-1.9,-0.0,-0.005,-1.895,-0.758,4.02,3.414,4.139,3.755
71.9290,-5.179,0.754,8.133,-1.69,-3.39,-3.55,-0.509,1.962,-9.748,0.29,4.8,2.33,31.983,4.963,2.813,-4.135,11.492,-0.151,-36.079,7.25,4.135,0.229,-0.0,0.084,0.145,0.202,-11.492,-1.9,-0.0,-0.005,-1.895,-0.758,4.02,3.414,4.139,3.755
71.9578,-5.389,0.599,8.215,-1.77,-5.81,-3.49,-0.666,2.099,-9.552,2.65,3.42,8.88,31.921,4.863,2.713,-3.983,11.497,-0.292,-35.871,7.413,3.983,0.224,-0.0,0.06,0.164,0.204,-11.497,-1.901,-0.0,-0.046,-1.854,-0.754,4.045,3.434,4.139,3.755
72.0160,-5.097,0.778,8.461,-0.83,-8.31,-2.71,-0.394,2.0,-9.679,-4.81,3.35,2.85,31.601,4.74,2.549,-3.777,11.576,-0.435,-35.347,7.639,3.777,0.217,-0.0,0.058,0.158,0.204,-11.576,-1.906,-0.0,0.084,-1.99,-0.771,4.109,3.462,4.139,3.755
72.0160,-5.097,0.778,8.461,-0.83,-8.31,-2.71,-0.394,2.0,-9.679,-4.81,3.35,2.85,31.601,4.74,2.549,-3.777,11.576,-0.435,-35.347,7.639,3.777,0.217,-0.0,0.058,0.158,0.204,-11.576,-1.906,-0.0,0.084,-1.99,-0.771,4.109,3.462,4.139,3.755
72.0758,-4.932,0.534,8.428,0.33,-8.69,0.06,-0.414,1.879,-9.451,0.55,4.61,1.81,31.216,4.637,2.428,-3.506,11.586,-0.497,-34.692,7.748,3.648,0.212,-0.0,0.068,0.144,0.202,-11.609,-1.908,-0.0,0.054,-1.962,-0.768,4.149,3.472,4.139,3.755
72.1020,-4.726,0.529,8.334,1.79,-8.68,0.46,-0.505,2.034,-9.319,1.66,6.94,4.35,31.0,4.637,2.411,-3.327,11.589,-0.528,-34.302,7.766,3.327,0.201,-0.0,0.121,0.08,0.196,-11.589,-1.909,0.0,-0.029,-1.88,-0.759,4.237,3.477,4.139,3.755
72.1020,-4.726,0.529,8.334,1.79,-8.68,0.46,-0.505,2.034,-9.319,1.66,6.94,4.35,31.0,4.637,2.411,-3.327,11.589,-0.528,-34.302,7.766,3.327,0.201,-0.0,0.121,0.08,0.196,-11.589,-1.909,0.0,-0.029,-1.88,-0.759,4.237,3.477,4.139,3.755
72.1586,-4.456,0.812,8.571,0.77,-3.83,-1.21,-0.406,1.994,-9.379,-0.62,0.33,2.59,30.583,4.7,2.382,-3.212,11.625,-0.593,-33.777,7.75,3.212,0.197,-0.0,0.006,0.191,0.207,-11.625,-1.912,0.0,0.011,-1.923,-0.765,4.301,3.475,4.139,3.755
72.1586,-4.456,0.812,8.571,0.77,-3.83,-1.21,-0.406,1.994,-9.379,-0.62,0.33,2.59,30.583,4.7,2.382,-3.212,11.625,-0.593,-33.777,7.75,3.212,0.197,-0.0,0.006,0.191,0.207,-11.625,-1.912,0.0,0.011,-1.923,-0.765,4.301,3.475,4.139,3.755
72.2169,-4.721,0.84,8.729,-0.16,1.63,-2.4,-0.368,2.04,-9.385,0.16,-3.09,2.78,30.393,4.691,2.311,-3.188,11.648,-0.655,-33.564,7.779,3.188,0.196,0.0,-0.054,0.25,0.213,-11.648,-1.914,-0.0,-0.003,-1.912,-0.764,4.327,3.479,4.139,3.755
72.2169,-4.721,0.84,8.729,-0.16,1.63,-2.4,-0.368,2.04,-9.385,0.16,-3.09,2.78,30.393,4.691,2.311,-3.188,11.648,-0.655,-33.564,7.779,3.188,0.196,0.0,-0.054,0.25,0.213,-11.648,-1.914,-0.0,-0.003,-1.912,-0.764,4.327,3.479,4.139,3.755
72.2793,-4.86,0.646,8.545,-0.5,4.8,-2.58,-0.399,1.901,-9.395,0.45,-1.93,1.29,30.439,4.601,2.192,-3.232,11.655,-0.711,-33.648,7.854,3.232,0.198,0.0,-0.034,0.232,0.211,-11.655,-1.916,-0.0,-0.008,-1.908,-0.764,4.317,3.488,4.139,3.755
72.2793,-4.86,0.646,8.545,-0.5,4.8,-2.58,-0.399,1.901,-9.395,0.45,-1.93,1.29,30.439,4.601,2.192,-3.232,11.655,-0.711,-33.648,7.854,3.232,0.198,0.0,-0.034,0.232,0.211,-11.655,-1.916,-0.0,-0.008,-1.908,-0.764,4.317,3.488,4.139,3.755
72.3089,-5.143,0.565,8.468,0.08,5.14,-1.93,-0.518,1.984,-9.522,2.37,-6.67,1.64,30.546,4.561,2.143,-3.316,11.62,-0.742,-33.837,7.853,3.316,0.201,0.0,-0.116,0.317,0.22,-11.62,-1.916,0.0,-0.041,-1.874,-0.761,4.294,3.488,4.139,3.755
72.3610,-5.303,0.749,8.332,-0.84,3.14,-3.9,-0.548,2.015,-9.635,-2.0,-4.72,2.28,30.774,4.526,2.037,-3.435,11.599,-0.842,-34.181,7.867,3.435,0.205,0.0,-0.082,0.287,0.217,-11.599,-1.916,-0.0,0.035,-1.951,-0.771,4.252,3.49,4.139,3.755
72.3610,-5.303,0.749,8.332,-0.84,3.14,-3.9,-0.548,2.015,-9.635,-2.0,-4.72,2.28,30.774,4.526,2.037,-3.435,11.599,-0.842,-34.181,7.867,3.435,0.205,0.0,-0.082,0.287,0.217,-11.599,-1.916,-0.0,0.035,-1.951,-0.771,4.252,3.49,4.139,3.755
72.4219,-5.315,0.4,8.344,0.88,-2.78,0.25,-0.543,1.952,-9.692,6.91,4.95,3.29,30.87,4.385,1.907,-3.276,11.468,-0.911,-34.113,7.876,3.389,0.203,0.0,0.073,0.13,0.201,-11.588,-1.917,-0.0,0.008,-1.924,-0.768,4.248,3.496,4.139,3.755
72.4219,-5.315,0.4,8.344,0.88,-2.78,0.25,-0.543,1.952,-9.692,6.91,4.95,3.29,30.87,4.385,1.907,-3.276,11.468,-0.911,-34.113,7.876,3.276,0.199,-0.0,0.086,0.113,0.2,-11.468,-1.912,0.0,-0.121,-1.792,-0.752,4.26,3.491,4.139,3.755
72.4770,-5.497,0.776,8.847,2.2,-6.08,2.87,-0.36,1.885,-9.74,4.72,7.19,3.69,30.715,4.503,1.99,-3.039,11.2,-1.017,-33.737,7.592,3.039,0.191,-0.0,0.125,0.066,0.195,-11.2,-1.902,0.0,-0.082,-1.82,-0.756,4.306,3.456,4.139,3.755
72.4770,-5.497,0.776,8.847,2.2,-6.08,2.87,-0.36,1.885,-9.74,4.72,7.19,3.69,30.715,4.503,1.99,-3.039,11.2,-1.017,-33.737,7.592,3.039,0.191,-0.0,0.125,0.066,0.195,-11.2,-1.902,0.0,-0.082,-1.82,-0.756,4.306,3.456,4.139,3.755
72.5367,-4.764,0.804,8.643,-0.6,-7.28,0.61,-0.645,1.891,-9.468,-0.6,11.87,1.64,30.396,4.606,2.076,-2.655,11.185,-0.949,-33.041,7.478,2.655,0.178,-0.0,0.207,-0.029,0.186,-11.185,-1.903,-0.0,0.01,-1.913,-0.768,4.391,3.442,4.139,3.755
72.5367,-4.764,0.804,8.643,-0.6,-7.28,0.61,-0.645,1.891,-9.468,-0.6,11.87,1.64,30.396,4.606,2.076,-2.655,11.185,-0.949,-33.041,7.478,2.655,0.178,-0.0,0.207,-0.029,0.186,-11.185,-1.903,-0.0,0.01,-1.913,-0.768,4.391,3.442,4.139,3.755
72.5670,-4.757,0.735,8.674,-0.54,-5.47,-0.86,-0.415,1.794,-9.495,-3.22,2.17,1.51,30.219,4.58,2.055,-2.568,11.231,-0.943,-32.779,7.541,2.568,0.175,-0.0,0.038,0.137,0.202,-11.231,-1.906,-0.0,0.056,-1.962,-0.775,4.423,3.45,4.139,3.755
72.6244,-3.965,0.651,7.951,0.05,-0.69,-2.79,-0.482,1.876,-9.396,2.19,1.05,4.21,29.953,4.516,1.944,-2.405,11.194,-1.023,-32.35,7.566,2.405,0.169,-0.0,0.018,0.151,0.204,-11.194,-1.906,0.0,-0.038,-1.868,-0.764,4.475,3.453,4.139,3.755
72.6244,-3.965,0.651,7.951,0.05,-0.69,-2.79,-0.482,1.876,-9.396,2.19,1.05,4.21,29.953,4.516,1.944,-2.405,11.194,-1.023,-32.35,7.566,2.405,0.169,-0.0,0.018,0.151,0.204,-11.194,-1.906,0.0,-0.038,-1.868,-0.764,4.475,3.453,4.139,3.755
72.6831,-5.021,0.74,8.787,0.11,4.19,-4.52,-0.098,1.804,-9.351,-1.97,-2.95,3.31,29.889,4.484,1.792,-2.499,11.207,-1.172,-32.379,7.609,2.499,0.172,0.0,-0.051,0.224,0.211,-11.207,-1.908,0.0,0.034,-1.942,-0.774,4.472,3.458,4.139,3.755
72.6831,-5.021,0.74,8.787,0.11,4.19,-4.52,-0.098,1.804,-9.351,-1.97,-2.95,3.31,29.889,4.484,1.792,-2.499,11.207,-1.172,-32.379,7.609,2.499,0.172,0.0,-0.051,0.224,0.211,-11.207,-1.908,0.0,0.034,-1.942,-0.774,4.472,3.458,4.139,3.755
72.7381,-4.367,0.658,8.119,-0.75,6.19,-5.54,-0.389,1.973,-9.351,1.41,-4.91,4.74,30.012,4.373,1.584,-2.638,11.216,-1.28,-32.631,7.686,2.638,0.177,0.0,-0.086,0.263,0.215,-11.216,-1.91,-0.0,-0.025,-1.885,-0.768,4.441,3.467,4.139,3.755
72.7381,-4.367,0.658,8.119,-0.75,6.19,-5.54,-0.389,1.973,-9.351,1.41,-4.91,4.74,30.012,4.373,1.584,-2.638,11.216,-1.28,-32.631,7.686,2.638,0.177,0.0,-0.086,0.263,0.215,-11.216,-1.91,-0.0,-0.025,-1.885,-0.768,4.441,3.467,4.139,3.755
72.7685,-4.769,0.565,8.423,-0.59,6.55,-3.9,-0.403,1.717,-9.282,2.4,-8.74,4.5,30.137,4.273,1.475,-2.752,11.165,-1.384,-32.868,7.747,2.752,0.181,0.0,-0.153,0.334,0.222,-11.165,-1.908,-0.0,-0.042,-1.867,-0.766,4.412,3.475,4.139,3.755
72.8263,-4.927,0.505,8.361,-0.59,6.78,-0.22,-0.324,1.869,-9.527,0.69,-2.51,-2.08,30.397,4.218,1.429,-2.883,11.092,-1.355,-33.25,7.693,2.839,0.184,0.0,-0.124,0.309,0.22,-11.115,-1.907,-0.0,-0.011,-1.896,-0.77,4.389,3.47,4.139,3.755
72.8263,-4.927,0.505,8.361,-0.59,6.78,-0.22,-0.324,1.869,-9.527,0.69,-2.51,-2.08,30.397,4.218,1.429,-2.883,11.092,-1.355,-33.25,7.693,2.883,0.186,0.0,-0.044,0.23,0.212,-11.092,-1.907,-0.0,-0.012,-1.895,-0.77,4.365,3.468,4.139,3.755
72.8831,-5.624,0.924,8.626,-3.05,5.79,-0.37,-0.383,1.782,-10.098,-4.39,-8.64,-3.14,30.774,4.259,1.489,-3.177,11.125,-1.261,-33.915,7.648,3.177,0.196,0.0,-0.151,0.347,0.224,-11.125,-1.91,-0.0,0.077,-1.986,-0.782,4.284,3.463,4.139,3.755
72.8831,-5.624,0.924,8.626,-3.05,5.79,-0.37,-0.383,1.782,-10.098,-4.39,-8.64,-3.14,30.774,4.259,1.489,-3.177,11.125,-1.261,-33.915,7.648,3.177,0.196,0.0,-0.151,0.347,0.224,-11.125,-1.91,-0.0,0.077,-1.986,-0.782,4.284,3.463,4.139,3.755
72.9449,-6.096,0.172,8.61,-1.72,-6.07,2.78,-0.958,2.008,-9.799,1.97,12.1,-2.38,31.015,4.08,1.512,-2.948,11.099,-1.053,-33.914,7.734,2.948,0.188,-0.0,0.211,-0.023,0.187,-11.099,-1.91,-0.0,-0.034,-1.876,-0.769,4.284,3.473,4.139,3.755
72.9449,-6.096,0.172,8.61,-1.72,-6.07,2.78,-0.958,2.008,-9.799,1.97,12.1,-2.38,31.015,4.08,1.512,-2.948,11.099,-1.053,-33.914,7.734,2.948,0.188,-0.0,0.211,-0.023,0.187,-11.099,-1.91,-0.0,-0.034,-1.876,-0.769,4.284,3.473,4.139,3.755
72.9746,-5.418,0.436,8.377,0.68,-9.35,3.71,-1.071,2.197,-9.606,-0.1,4.59,-0.69,30.943,4.045,1.543,-2.958,11.141,-0.995,-33.85,7.8,2.958,0.188,-0.0,0.08,0.108,0.2,-11.141,-1.913,0.0,0.002,-1.915,-0.774,4.292,3.481,4.139,3.755
73.0361,-4.86,0.685,8.66,-1.15,-6.64,0.7,-0.293,1.915,-9.57,-1.13,7.81,-0.43,30.577,4.129,1.643,-2.745,11.226,-0.894,-33.277,7.789,2.745,0.181,-0.0,0.136,0.045,0.194,-11.226,-1.918,-0.0,0.02,-1.938,-0.778,4.362,3.48,4.139,3.755
73.0361,-4.86,0.685,8.66,-1.15,-6.64,0.7,-0.293,1.915,-9.57,-1.13,7.81,-0.43,30.577,4.129,1.643,-2.745,11.226,-0.894,-33.277,7.789,2.745,0.181,-0.0,0.136,0.045,0.194,-11.226,-1.918,-0.0,0.02,-1.938,-0.778,4.362,3.48,4.139,3.755
73.0923,-4.587,0.558,8.356,-2.95,-1.64,-5.2,-0.263,1.951,-9.295,-5.39,-1.84,3.59,30.324,3.964,1.508,-2.711,11.42,-0.978,-32.988,8.148,2.711,0.18,-0.0,-0.032,0.212,0.21,-11.42,-1.928,-0.0,0.094,-2.022,-0.789,4.397,3.524,4.139,3.755
73.0923,-4.587,0.558,8.356,-2.95,-1.64,-5.2,-0.263,1.951,-9.295,-5.39,-1.84,3.59,30.324,3.964,1.508,-2.711,11.42,-0.978,-32.988,8.148,2.711,0.18,-0.0,-0.032,0.212,0.21,-11.42,-1.928,-0.0,0.094,-2.022,-0.789,4.397,3.524,4.139,3.755
73.1442,-4.695,0.599,8.605,-1.97,3.46,-8.91,-0.284,1.787,-9.335,-2.13,-10.72,7.76,30.255,3.695,1.143,-2.796,11.562,-1.24,-32.997,8.544,2.796,0.183,0.0,-0.187,0.37,0.226,-11.562,-1.936,-0.0,0.037,-1.973,-0.784,4.396,3.572,4.139,3.755
73.1442,-4.695,0.599,8.605,-1.97,3.46,-8.91,-0.284,1.787,-9.335,-2.13,-10.72,7.76,30.255,3.695,1.143,-2.796,11.562,-1.24,-32.997,8.544,2.796,0.183,0.0,-0.187,0.37,0.226,-11.562,-1.936,-0.0,0.037,-1.973,-0.784,4.396,3.572,4.139,3.755
73.2033,-4.839,0.433,8.511,-1.11,5.49,-2.95,-0.334,1.897,-9.313,0.92,-7.98,1.52,30.392,3.428,0.838,-2.922,11.557,-1.431,-33.25,8.785,2.922,0.187,0.0,-0.139,0.327,0.222,-11.557,-1.937,-0.0,-0.016,-1.921,-0.778,4.365,3.602,4.139,3.755
73.2033,-4.839,0.433,8.511,-1.11,5.49,-2.95,-0.334,1.897,-9.313,0.92,-7.98,1.52,30.392,3.428,0.838,-2.922,11.557,-1.431,-33.25,8.785,2.922,0.187,0.0,-0.139,0.327,0.222,-11.557,-1.937,-0.0,-0.016,-1.921,-0.778,4.365,3.602,4.139,3.755
73.2333,-4.769,0.366,8.21,-1.39,5.75,1.34,-0.202,1.766,-9.292,0.84,-4.28,-2.71,30.471,3.387,0.845,-2.994,11.505,-1.402,-33.399,8.768,2.994,0.19,0.0,-0.075,0.265,0.216,-11.505,-1.936,-0.0,-0.015,-1.921,-0.779,4.347,3.6,4.139,3.755
73.2894,-5.09,0.498,8.329,-1.65,7.01,2.9,-0.498,1.942,-9.282,0.22,-5.86,-4.33,30.734,3.409,1.004,-3.19,11.484,-1.183,-33.851,8.679,3.19,0.197,0.0,-0.102,0.299,0.22,-11.484,-1.937,-0.0,-0.004,-1.933,-0.781,4.292,3.589,4.139,3.755
73.2894,-5.09,0.498,8.329,-1.65,7.01,2.9,-0.498,1.942,-9.282,0.22,-5.86,-4.33,30.734,3.409,1.004,-3.19,11.484,-1.183,-33.851,8.679,3.19,0.197,0.0,-0.102,0.299,0.22,-11.484,-1.937,-0.0,-0.004,-1.933,-0.781,4.292,3.589,4.139,3.755
73.3508,-5.023,0.33,8.418,-1.44,9.54,-0.55,-0.638,2.048,-9.317,0.47,-6.86,-2.09,31.051,3.335,1.028,-3.447,11.492,-1.065,-34.416,8.712,3.447,0.206,0.0,-0.12,0.326,0.222,-11.492,-1.939,-0.0,-0.008,-1.93,-0.781,4.223,3.593,4.139,3.755
73.3508,-5.023,0.33,8.418,-1.44,9.54,-0.55,-0.638,2.048,-9.317,0.47,-6.86,-2.09,31.051,3.335,1.028,-3.447,11.492,-1.065,-34.416,8.712,3.447,0.206,0.0,-0.12,0.326,0.222,-11.492,-1.939,-0.0,-0.008,-1.93,-0.781,4.223,3.593,4.139,3.755
73.4093,-4.539,0.136,8.255,1.55,18.16,0.08,-0.558,1.739,-9.124,3.79,-8.35,-4.23,31.459,3.229,0.98,-3.838,11.394,-1.007,-35.205,8.663,3.838,0.219,0.0,-0.146,0.365,0.226,-11.394,-1.936,0.0,-0.066,-1.87,-0.775,4.179,3.596,4.139,3.755
73.4093,-4.539,0.136,8.255,1.55,18.16,0.08,-0.558,1.739,-9.124,3.79,-8.35,-4.23,31.459,3.229,0.98,-3.838,11.394,-1.007,-35.205,8.663,3.838,0.219,0.0,-0.146,0.365,0.226,-11.394,-1.936,0.0,-0.066,-1.87,-0.775,4.127,3.587,4.139,3.755
73.4389,-4.456,0.227,8.238,3.68,27.53,1.24,-0.818,2.004,-8.977,8.05,-10.72,-6.32,31.826,3.246,0.995,-4.098,11.273,-0.924,-35.823,8.468,4.098,0.228,0.0,-0.187,0.416,0.232,-11.273,-1.931,0.0,-0.14,-1.791,-0.766,4.051,3.563,4.139,3.755
73.4963,-4.963,0.273,7.949,6.47,36.8,8.29,-0.353,1.664,-9.328,7.94,-3.32,-16.99,33.047,3.556,1.295,-4.605,10.925,-0.547,-37.533,7.657,4.605,0.246,0.0,-0.058,0.304,0.221,-10.925,-1.918,0.0,-0.139,-1.779,-0.765,3.842,3.464,4.139,3.755
73.4963,-4.963,0.273,7.949,6.47,36.8,8.29,-0.353,1.664,-9.328,7.94,-3.32,-16.99,33.047,3.556,1.295,-4.605,10.925,-0.547,-37.533,7.657,4.605,0.246,0.0,-0.058,0.304,0.221,-10.925,-1.918,0.0,-0.139,-1.779,-0.765,3.842,3.464,4.139,3.755
73.5570,-5.148,0.622,7.685,8.43,46.72,8.25,-0.876,1.571,-9.103,3.9,-3.21,-22.37,34.628,4.209,1.862,-4.816,10.668,0.202,-39.288,6.396,4.816,0.254,0.0,-0.056,0.31,0.221,-10.668,-1.908,0.0,-0.068,-1.84,-0.773,3.628,3.31,4.139,3.755
73.5570,-5.148,0.622,7.685,8.43,46.72,8.25,-0.876,1.571,-9.103,3.9,-3.21,-22.37,34.628,4.209,1.862,-4.816,10.668,0.202,-39.288,6.396,4.816,0.254,0.0,-0.056,0.31,0.221,-10.668,-1.908,0.0,-0.068,-1.84,-0.773,3.628,3.31,4.139,3.755
73.5864,-5.346,0.898,7.049,9.38,50.82,5.58,-0.51,1.635,-9.135,5.29,-2.44,-21.77,35.661,4.611,2.155,-4.934,10.521,0.569,-40.41,5.624,4.934,0.258,0.0,-0.043,0.3,0.22,-10.521,-1.902,0.0,-0.092,-1.81,-0.77,3.491,3.216,4.139,3.755
73.6109,-5.574,0.962,7.286,9.04,56.56,0.93,-1.044,1.719,-9.243,5.04,-0.96,-18.96,36.792,4.972,2.372,-5.016,10.376,0.887,-41.587,4.858,5.016,0.261,0.0,-0.017,0.277,0.218,-10.376,-1.897,0.0,-0.088,-1.809,-0.77,3.347,3.122,4.139,3.755
73.6663,-5.986,0.912,6.196,7.33,68.9,-9.83,-1.428,1.702,-9.167,-2.74,-4.02,-19.56,39.649,5.446,2.459,-5.397,10.326,1.392,-44.712,3.545,5.397,0.274,0.0,-0.07,0.344,0.225,-10.326,-1.896,0.0,0.048,-1.944,-0.787,2.965,2.962,4.139,3.755
73.6663,-5.986,0.912,6.196,7.33,68.9,-9.83,-1.428,1.702,-9.167,-2.74,-4.02,-19.56,39.649,5.446,2.459,-5.397,10.326,1.392,-44.712,3.545,5.397,0.274,0.0,-0.07,0.344,0.225,-10.326,-1.896,0.0,0.048,-1.944,-0.787,2.965,2.962,4.139,3.755
73.6955,-6.675,0.745,6.299,5.78,74.22,-12.83,-1.993,1.462,-9.268,-3.11,-13.3,-20.78,41.342,5.529,2.351,-5.854,10.325,1.587,-46.784,2.897,5.854,0.29,0.0,-0.232,0.522,0.243,-10.325,-1.897,0.0,0.054,-1.951,-0.788,2.712,2.882,4.139,3.755
73.7541,-8.531,0.706,5.895,3.99,69.72,-5.11,-1.164,1.354,-9.938,0.19,-23.55,-26.1,45.025,5.731,2.314,-7.343,10.205,1.932,-51.776,1.241,7.343,0.342,0.0,-0.411,0.753,0.266,-10.205,-1.893,0.0,-0.003,-1.889,-0.781,2.102,2.68,4.139,3.755
73.7541,-8.531,0.706,5.895,3.99,69.72,-5.11,-1.164,1.354,-9.938,0.19,-23.55,-26.1,45.025,5.731,2.314,-7.343,10.205,1.932,-51.776,1.241,7.343,0.342,0.0,-0.411,0.753,0.266,-10.205,-1.893,0.0,-0.003,-1.889,-0.781,2.102,2.68,4.139,3.755
73.8122,-10.127,1.027,5.574,2.04,43.46,5.28,-1.951,1.993,-10.582,-5.64,-15.9,-35.92,48.177,6.326,2.858,-8.319,10.021,2.545,-55.696,-1.001,8.319,0.376,0.0,-0.278,0.654,0.257,-10.021,-1.886,0.0,0.098,-1.985,-0.794,1.623,2.406,4.139,3.755
73.8122,-10.127,1.027,5.574,2.04,43.46,5.28,-1.951,1.993,-10.582,-5.64,-15.9,-35.92,48.177,6.326,2.858,-8.319,10.021,2.545,-55.696,-1.001,8.319,0.376,0.0,-0.278,0.654,0.257,-10.021,-1.886,0.0,0.098,-1.985,-0.794,1.623,2.406,4.139,3.755
